turbine_id,forecast_origin_utc,weather_run_utc,target_time_utc,horizon_h,predicted_power,model_version,fallback_used
1,2025-12-31T19:00:00Z,2025-12-31T12:00:00Z,2025-12-31T20:00:00Z,1,0.839600,hgb-jan-eval-train-before-20260101,false
1,2025-12-31T19:00:00Z,2025-12-31T12:00:00Z,2025-12-31T21:00:00Z,2,0.961625,hgb-jan-eval-train-before-20260101,false
1,2025-12-31T19:00:00Z,2025-12-31T12:00:00Z,2025-12-31T22:00:00Z,3,0.943237,hgb-jan-eval-train-before-20260101,false
1,2025-12-31T19:00:00Z,2025-12-31T12:00:00Z,2025-12-31T23:00:00Z,4,0.955561,hgb-jan-eval-train-before-20260101,false
1,2025-12-31T19:00:00Z,2025-12-31T12:00:00Z,2026-01-01T00:00:00Z,5,0.943348,hgb-jan-eval-train-before-20260101,false
1,2025-12-31T19:00:00Z,2025-12-31T12:00:00Z,2026-01-01T01:00:00Z,6,0.901407,hgb-jan-eval-train-before-20260101,false
1,2025-12-31T19:00:00Z,2025-12-31T12:00:00Z,2026-01-01T02:00:00Z,7,0.817799,hgb-jan-eval-train-before-20260101,false
1,2025-12-31T19:00:00Z,2025-12-31T12:00:00Z,2026-01-01T03:00:00Z,8,0.730296,hgb-jan-eval-train-before-20260101,false
1,2025-12-31T19:00:00Z,2025-12-31T12:00:00Z,2026-01-01T04:00:00Z,9,0.596611,hgb-jan-eval-train-before-20260101,false
1,2025-12-31T19:00:00Z,2025-12-31T12:00:00Z,2026-01-01T05:00:00Z,10,0.376687,hgb-jan-eval-train-before-20260101,false
1,2025-12-31T19:00:00Z,2025-12-31T12:00:00Z,2026-01-01T06:00:00Z,11,0.257326,hgb-jan-eval-train-before-20260101,false
1,2025-12-31T19:00:00Z,2025-12-31T12:00:00Z,2026-01-01T07:00:00Z,12,0.135325,hgb-jan-eval-train-before-20260101,false
1,2025-12-31T19:00:00Z,2025-12-31T12:00:00Z,2026-01-01T08:00:00Z,13,0.092409,hgb-jan-eval-train-before-20260101,false
1,2025-12-31T19:00:00Z,2025-12-31T12:00:00Z,2026-01-01T09:00:00Z,14,0.066486,hgb-jan-eval-train-before-20260101,false
1,2025-12-31T19:00:00Z,2025-12-31T12:00:00Z,2026-01-01T10:00:00Z,15,0.064394,hgb-jan-eval-train-before-20260101,false
1,2025-12-31T19:00:00Z,2025-12-31T12:00:00Z,2026-01-01T11:00:00Z,16,0.093005,hgb-jan-eval-train-before-20260101,false
1,2025-12-31T19:00:00Z,2025-12-31T12:00:00Z,2026-01-01T12:00:00Z,17,0.150593,hgb-jan-eval-train-before-20260101,false
1,2025-12-31T19:00:00Z,2025-12-31T12:00:00Z,2026-01-01T13:00:00Z,18,0.116604,hgb-jan-eval-train-before-20260101,false
1,2025-12-31T19:00:00Z,2025-12-31T12:00:00Z,2026-01-01T14:00:00Z,19,0.111152,hgb-jan-eval-train-before-20260101,false
1,2025-12-31T19:00:00Z,2025-12-31T12:00:00Z,2026-01-01T15:00:00Z,20,0.082925,hgb-jan-eval-train-before-20260101,false
1,2025-12-31T19:00:00Z,2025-12-31T12:00:00Z,2026-01-01T16:00:00Z,21,0.066805,hgb-jan-eval-train-before-20260101,false
1,2025-12-31T19:00:00Z,2025-12-31T12:00:00Z,2026-01-01T17:00:00Z,22,0.092099,hgb-jan-eval-train-before-20260101,false
1,2025-12-31T19:00:00Z,2025-12-31T12:00:00Z,2026-01-01T18:00:00Z,23,0.059153,hgb-jan-eval-train-before-20260101,false
1,2025-12-31T19:00:00Z,2025-12-31T12:00:00Z,2026-01-01T19:00:00Z,24,0.057518,hgb-jan-eval-train-before-20260101,false
1,2025-12-31T19:00:00Z,2025-12-31T12:00:00Z,2026-01-01T20:00:00Z,25,0.087902,hgb-jan-eval-train-before-20260101,false
1,2025-12-31T19:00:00Z,2025-12-31T12:00:00Z,2026-01-01T21:00:00Z,26,0.064393,hgb-jan-eval-train-before-20260101,false
1,2025-12-31T19:00:00Z,2025-12-31T12:00:00Z,2026-01-01T22:00:00Z,27,0.042917,hgb-jan-eval-train-before-20260101,false
1,2025-12-31T19:00:00Z,2025-12-31T12:00:00Z,2026-01-01T23:00:00Z,28,0.053237,hgb-jan-eval-train-before-20260101,false
